size,final_cost,marginal_cost,source,language,gram
3,0.365,-0.09000000000000002,wikipedia,Belarusian,unigram
4,0.361,-0.0040000000000000036,wikipedia,Belarusian,unigram
5,0.261,-0.09999999999999998,wikipedia,Belarusian,unigram
6,0.24,-0.02100000000000002,wikipedia,Belarusian,unigram
7,0.216,-0.023999999999999994,wikipedia,Belarusian,unigram
8,0.237,0.02099999999999999,wikipedia,Belarusian,unigram
9,0.216,-0.02099999999999999,wikipedia,Belarusian,unigram
10,0.217,0.0010000000000000009,wikipedia,Belarusian,unigram
11,0.219,0.0020000000000000018,wikipedia,Belarusian,unigram
12,0.224,0.0050000000000000044,wikipedia,Belarusian,unigram
13,0.221,-0.0030000000000000027,wikipedia,Belarusian,unigram
14,0.213,-0.008000000000000007,wikipedia,Belarusian,unigram
3,0.8,0,wikipedia,Belarusian,trigram
4,0.146,-0.654,wikipedia,Belarusian,trigram
5,0.135,-0.010999999999999982,wikipedia,Belarusian,trigram
6,0.138,0.0030000000000000027,wikipedia,Belarusian,trigram
7,0.142,0.003999999999999976,wikipedia,Belarusian,trigram
8,0.149,0.007000000000000006,wikipedia,Belarusian,trigram
9,0.142,-0.007000000000000006,wikipedia,Belarusian,trigram
10,0.145,0.0030000000000000027,wikipedia,Belarusian,trigram
11,0.15,0.0050000000000000044,wikipedia,Belarusian,trigram
12,0.158,0.008000000000000007,wikipedia,Belarusian,trigram
13,0.161,0.0030000000000000027,wikipedia,Belarusian,trigram
14,0.161,0.0,wikipedia,Belarusian,trigram
3,0.981,0,wikipedia,Gujarati,unigram
4,0.773,-0.20799999999999996,wikipedia,Gujarati,unigram
5,0.706,-0.06700000000000006,wikipedia,Gujarati,unigram
6,0.785,0.07900000000000007,wikipedia,Gujarati,unigram
7,0.662,-0.123,wikipedia,Gujarati,unigram
8,0.669,0.007000000000000006,wikipedia,Gujarati,unigram
9,0.735,0.06599999999999995,wikipedia,Gujarati,unigram
10,0.758,0.02300000000000002,wikipedia,Gujarati,unigram
11,0.762,0.0040000000000000036,wikipedia,Gujarati,unigram
12,0.761,-0.0010000000000000009,wikipedia,Gujarati,unigram
13,0.701,-0.06000000000000005,wikipedia,Gujarati,unigram
14,0.715,0.014000000000000012,wikipedia,Gujarati,unigram
3,0.683,0,wikipedia,Gujarati,trigram
4,0.381,-0.30200000000000005,wikipedia,Gujarati,trigram
5,0.342,-0.03899999999999998,wikipedia,Gujarati,trigram
6,0.332,-0.010000000000000009,wikipedia,Gujarati,trigram
7,0.333,0.0010000000000000009,wikipedia,Gujarati,trigram
8,0.274,-0.059,wikipedia,Gujarati,trigram
9,0.278,0.0040000000000000036,wikipedia,Gujarati,trigram
10,0.282,0.003999999999999948,wikipedia,Gujarati,trigram
11,0.275,-0.006999999999999951,wikipedia,Gujarati,trigram
12,0.286,0.010999999999999954,wikipedia,Gujarati,trigram
13,0.273,-0.012999999999999956,wikipedia,Gujarati,trigram
14,0.274,0.0010000000000000009,wikipedia,Gujarati,trigram
1,0.985,0,wikipedia,Marathi,unigram
2,0.171,-0.814,wikipedia,Marathi,unigram
3,0.101,-0.07,wikipedia,Marathi,unigram
4,0.089,-0.01200000000000001,wikipedia,Marathi,unigram
5,0.056,-0.032999999999999995,wikipedia,Marathi,unigram
6,0.053,-0.0030000000000000027,wikipedia,Marathi,unigram
7,0.046,-0.006999999999999999,wikipedia,Marathi,unigram
8,0.04,-0.005999999999999998,wikipedia,Marathi,unigram
9,0.038,-0.0020000000000000018,wikipedia,Marathi,unigram
10,0.038,0.0,wikipedia,Marathi,unigram
11,0.039,0.0010000000000000009,wikipedia,Marathi,unigram
12,0.038,-0.0010000000000000009,wikipedia,Marathi,unigram
13,0.038,0.0,wikipedia,Marathi,unigram
14,0.039,0.0010000000000000009,wikipedia,Marathi,unigram
2,0.599,0,wikipedia,Marathi,trigram
3,0.456,-0.14299999999999996,wikipedia,Marathi,trigram
4,0.057,-0.399,wikipedia,Marathi,trigram
5,0.04,-0.017,wikipedia,Marathi,trigram
6,0.028,-0.012,wikipedia,Marathi,trigram
7,0.027,-0.0010000000000000009,wikipedia,Marathi,trigram
8,0.026,-0.0010000000000000009,wikipedia,Marathi,trigram
9,0.026,0.0,wikipedia,Marathi,trigram
10,0.026,0.0,wikipedia,Marathi,trigram
11,0.027,0.0010000000000000009,wikipedia,Marathi,trigram
12,0.028,0.0010000000000000009,wikipedia,Marathi,trigram
13,0.028,0.0,wikipedia,Marathi,trigram
14,0.028,0.0,wikipedia,Marathi,trigram
1,0.585,0,wikipedia,Estonian,unigram
2,0.197,-0.38799999999999996,wikipedia,Estonian,unigram
3,0.126,-0.07100000000000001,wikipedia,Estonian,unigram
4,0.068,-0.057999999999999996,wikipedia,Estonian,unigram
5,0.054,-0.014000000000000005,wikipedia,Estonian,unigram
6,0.037,-0.017,wikipedia,Estonian,unigram
7,0.035,-0.001999999999999995,wikipedia,Estonian,unigram
8,0.035,0.0,wikipedia,Estonian,unigram
9,0.036,0.000999999999999994,wikipedia,Estonian,unigram
10,0.033,-0.0029999999999999957,wikipedia,Estonian,unigram
11,0.033,0.0,wikipedia,Estonian,unigram
12,0.034,0.0010000000000000009,wikipedia,Estonian,unigram
13,0.036,0.001999999999999995,wikipedia,Estonian,unigram
14,0.031,-0.0049999999999999975,wikipedia,Estonian,unigram
2,0.629,0,wikipedia,Estonian,trigram
3,0.048,-0.581,wikipedia,Estonian,trigram
4,0.032,-0.016,wikipedia,Estonian,trigram
5,0.031,-0.0010000000000000009,wikipedia,Estonian,trigram
6,0.014,-0.017,wikipedia,Estonian,trigram
7,0.013,-0.0010000000000000009,wikipedia,Estonian,trigram
8,0.014,0.0010000000000000009,wikipedia,Estonian,trigram
9,0.014,0.0,wikipedia,Estonian,trigram
10,0.014,0.0,wikipedia,Estonian,trigram
11,0.013,-0.0010000000000000009,wikipedia,Estonian,trigram
12,0.013,0.0,wikipedia,Estonian,trigram
13,0.014,0.0010000000000000009,wikipedia,Estonian,trigram
14,0.014,0.0,wikipedia,Estonian,trigram
1,0.881,0,wikipedia,Finnish,unigram
2,0.444,-0.437,wikipedia,Finnish,unigram
3,0.242,-0.202,wikipedia,Finnish,unigram
4,0.151,-0.091,wikipedia,Finnish,unigram
5,0.145,-0.006000000000000005,wikipedia,Finnish,unigram
6,0.091,-0.05399999999999999,wikipedia,Finnish,unigram
7,0.092,0.0010000000000000009,wikipedia,Finnish,unigram
8,0.092,0.0,wikipedia,Finnish,unigram
9,0.093,0.0010000000000000009,wikipedia,Finnish,unigram
10,0.086,-0.007000000000000006,wikipedia,Finnish,unigram
11,0.091,0.0050000000000000044,wikipedia,Finnish,unigram
12,0.092,0.0010000000000000009,wikipedia,Finnish,unigram
13,0.089,-0.0030000000000000027,wikipedia,Finnish,unigram
14,0.075,-0.013999999999999999,wikipedia,Finnish,unigram
2,0.44,0,wikipedia,Finnish,trigram
3,0.376,-0.064,wikipedia,Finnish,trigram
4,0.045,-0.331,wikipedia,Finnish,trigram
5,0.043,-0.0020000000000000018,wikipedia,Finnish,trigram
6,0.02,-0.022999999999999996,wikipedia,Finnish,trigram
7,0.019,-0.0010000000000000009,wikipedia,Finnish,trigram
8,0.019,0.0,wikipedia,Finnish,trigram
9,0.02,0.0010000000000000009,wikipedia,Finnish,trigram
10,0.02,0.0,wikipedia,Finnish,trigram
11,0.02,0.0,wikipedia,Finnish,trigram
12,0.019,-0.0010000000000000009,wikipedia,Finnish,trigram
13,0.02,0.0010000000000000009,wikipedia,Finnish,trigram
14,0.02,0.0,wikipedia,Finnish,trigram
2,0.67,0,wikipedia,Hungarian,unigram
3,0.362,-0.30800000000000005,wikipedia,Hungarian,unigram
4,0.294,-0.068,wikipedia,Hungarian,unigram
5,0.293,-0.0010000000000000009,wikipedia,Hungarian,unigram
6,0.137,-0.15599999999999997,wikipedia,Hungarian,unigram
7,0.105,-0.032000000000000015,wikipedia,Hungarian,unigram
8,0.098,-0.006999999999999992,wikipedia,Hungarian,unigram
9,0.101,0.0030000000000000027,wikipedia,Hungarian,unigram
10,0.095,-0.006000000000000005,wikipedia,Hungarian,unigram
11,0.103,0.007999999999999993,wikipedia,Hungarian,unigram
12,0.097,-0.0059999999999999915,wikipedia,Hungarian,unigram
13,0.097,0.0,wikipedia,Hungarian,unigram
14,0.106,0.008999999999999994,wikipedia,Hungarian,unigram
2,0.444,0,wikipedia,Hungarian,trigram
3,0.38,-0.064,wikipedia,Hungarian,trigram
4,0.357,-0.02300000000000002,wikipedia,Hungarian,trigram
5,0.353,-0.0040000000000000036,wikipedia,Hungarian,trigram
6,0.354,0.0010000000000000009,wikipedia,Hungarian,trigram
7,0.352,-0.0020000000000000018,wikipedia,Hungarian,trigram
8,0.352,0.0,wikipedia,Hungarian,trigram
9,0.323,-0.02899999999999997,wikipedia,Hungarian,trigram
10,0.324,0.0010000000000000009,wikipedia,Hungarian,trigram
11,0.326,0.0020000000000000018,wikipedia,Hungarian,trigram
12,0.325,-0.0010000000000000009,wikipedia,Hungarian,trigram
13,0.327,0.0020000000000000018,wikipedia,Hungarian,trigram
14,0.327,0.0,wikipedia,Hungarian,trigram
1,0.657,0,wikipedia,Bulgarian,unigram
2,0.289,-0.36800000000000005,wikipedia,Bulgarian,unigram
3,0.17,-0.11899999999999997,wikipedia,Bulgarian,unigram
4,0.163,-0.007000000000000006,wikipedia,Bulgarian,unigram
5,0.135,-0.027999999999999997,wikipedia,Bulgarian,unigram
6,0.123,-0.01200000000000001,wikipedia,Bulgarian,unigram
7,0.123,0.0,wikipedia,Bulgarian,unigram
8,0.114,-0.008999999999999994,wikipedia,Bulgarian,unigram
9,0.111,-0.0030000000000000027,wikipedia,Bulgarian,unigram
10,0.121,0.009999999999999995,wikipedia,Bulgarian,unigram
11,0.116,-0.0049999999999999906,wikipedia,Bulgarian,unigram
12,0.116,0.0,wikipedia,Bulgarian,unigram
13,0.114,-0.0020000000000000018,wikipedia,Bulgarian,unigram
14,0.115,0.0010000000000000009,wikipedia,Bulgarian,unigram
2,0.348,0,wikipedia,Bulgarian,trigram
3,0.279,-0.06899999999999995,wikipedia,Bulgarian,trigram
4,0.103,-0.17600000000000005,wikipedia,Bulgarian,trigram
5,0.077,-0.025999999999999995,wikipedia,Bulgarian,trigram
6,0.075,-0.0020000000000000018,wikipedia,Bulgarian,trigram
7,0.07,-0.0049999999999999906,wikipedia,Bulgarian,trigram
8,0.071,0.000999999999999987,wikipedia,Bulgarian,trigram
9,0.072,0.0010000000000000009,wikipedia,Bulgarian,trigram
10,0.073,0.0010000000000000009,wikipedia,Bulgarian,trigram
11,0.073,0.0,wikipedia,Bulgarian,trigram
12,0.073,0.0,wikipedia,Bulgarian,trigram
13,0.072,-0.0010000000000000009,wikipedia,Bulgarian,trigram
14,0.074,0.0020000000000000018,wikipedia,Bulgarian,trigram
3,0.895,0,wikipedia,Yoruba,unigram
4,0.817,-0.07800000000000007,wikipedia,Yoruba,unigram
5,0.841,0.02400000000000002,wikipedia,Yoruba,unigram
6,0.855,0.014000000000000012,wikipedia,Yoruba,unigram
7,0.811,-0.04399999999999993,wikipedia,Yoruba,unigram
8,0.816,0.004999999999999893,wikipedia,Yoruba,unigram
9,0.847,0.031000000000000028,wikipedia,Yoruba,unigram
10,0.886,0.039000000000000035,wikipedia,Yoruba,unigram
11,0.962,0.07599999999999996,wikipedia,Yoruba,unigram
12,0.985,0.02300000000000002,wikipedia,Yoruba,unigram
2,0.641,0,wikipedia,Yoruba,trigram
3,0.499,-0.14200000000000002,wikipedia,Yoruba,trigram
4,0.362,-0.137,wikipedia,Yoruba,trigram
5,0.355,-0.007000000000000006,wikipedia,Yoruba,trigram
6,0.356,0.0010000000000000009,wikipedia,Yoruba,trigram
7,0.362,0.006000000000000005,wikipedia,Yoruba,trigram
8,0.364,0.0020000000000000018,wikipedia,Yoruba,trigram
9,0.37,0.006000000000000005,wikipedia,Yoruba,trigram
10,0.371,0.0010000000000000009,wikipedia,Yoruba,trigram
11,0.375,0.0040000000000000036,wikipedia,Yoruba,trigram
12,0.381,0.006000000000000005,wikipedia,Yoruba,trigram
13,0.384,0.0030000000000000027,wikipedia,Yoruba,trigram
14,0.385,0.0010000000000000009,wikipedia,Yoruba,trigram
3,0.614,0,wikipedia,Quechua,unigram
4,0.469,-0.14500000000000002,wikipedia,Quechua,unigram
5,0.436,-0.032999999999999974,wikipedia,Quechua,unigram
6,0.439,0.0030000000000000027,wikipedia,Quechua,unigram
7,0.406,-0.032999999999999974,wikipedia,Quechua,unigram
8,0.409,0.002999999999999947,wikipedia,Quechua,unigram
9,0.386,-0.022999999999999965,wikipedia,Quechua,unigram
10,0.391,0.0050000000000000044,wikipedia,Quechua,unigram
11,0.386,-0.0050000000000000044,wikipedia,Quechua,unigram
12,0.389,0.0030000000000000027,wikipedia,Quechua,unigram
13,0.369,-0.020000000000000018,wikipedia,Quechua,unigram
14,0.401,0.03200000000000003,wikipedia,Quechua,unigram
2,0.48,0,wikipedia,Quechua,trigram
3,0.455,-0.024999999999999967,wikipedia,Quechua,trigram
4,0.394,-0.061,wikipedia,Quechua,trigram
5,0.36,-0.03400000000000003,wikipedia,Quechua,trigram
6,0.359,-0.0010000000000000009,wikipedia,Quechua,trigram
7,0.35,-0.009000000000000008,wikipedia,Quechua,trigram
8,0.346,-0.0040000000000000036,wikipedia,Quechua,trigram
9,0.343,-0.002999999999999947,wikipedia,Quechua,trigram
10,0.346,0.002999999999999947,wikipedia,Quechua,trigram
11,0.349,0.0030000000000000027,wikipedia,Quechua,trigram
12,0.313,-0.035999999999999976,wikipedia,Quechua,trigram
13,0.314,0.0010000000000000009,wikipedia,Quechua,trigram
14,0.319,0.0050000000000000044,wikipedia,Quechua,trigram
1,0.79,0,wikipedia,Croatian,unigram
2,0.312,-0.47800000000000004,wikipedia,Croatian,unigram
3,0.272,-0.03999999999999998,wikipedia,Croatian,unigram
4,0.203,-0.069,wikipedia,Croatian,unigram
5,0.199,-0.0040000000000000036,wikipedia,Croatian,unigram
6,0.201,0.0020000000000000018,wikipedia,Croatian,unigram
7,0.175,-0.026000000000000023,wikipedia,Croatian,unigram
8,0.194,0.019000000000000017,wikipedia,Croatian,unigram
9,0.172,-0.02200000000000002,wikipedia,Croatian,unigram
10,0.16,-0.011999999999999983,wikipedia,Croatian,unigram
11,0.154,-0.006000000000000005,wikipedia,Croatian,unigram
12,0.166,0.01200000000000001,wikipedia,Croatian,unigram
13,0.158,-0.008000000000000007,wikipedia,Croatian,unigram
14,0.155,-0.0030000000000000027,wikipedia,Croatian,unigram
2,0.433,0,wikipedia,Croatian,trigram
3,0.103,-0.33,wikipedia,Croatian,trigram
4,0.063,-0.039999999999999994,wikipedia,Croatian,trigram
5,0.06,-0.0030000000000000027,wikipedia,Croatian,trigram
6,0.06,0.0,wikipedia,Croatian,trigram
7,0.06,0.0,wikipedia,Croatian,trigram
8,0.056,-0.003999999999999997,wikipedia,Croatian,trigram
9,0.061,0.0049999999999999975,wikipedia,Croatian,trigram
10,0.063,0.0020000000000000018,wikipedia,Croatian,trigram
11,0.061,-0.0020000000000000018,wikipedia,Croatian,trigram
12,0.058,-0.0029999999999999957,wikipedia,Croatian,trigram
13,0.057,-0.0010000000000000009,wikipedia,Croatian,trigram
14,0.059,0.001999999999999995,wikipedia,Croatian,trigram
2,0.582,0,wikipedia,Macedonian,unigram
3,0.456,-0.12599999999999995,wikipedia,Macedonian,unigram
4,0.401,-0.05499999999999999,wikipedia,Macedonian,unigram
5,0.358,-0.04300000000000004,wikipedia,Macedonian,unigram
6,0.346,-0.01200000000000001,wikipedia,Macedonian,unigram
7,0.337,-0.008999999999999952,wikipedia,Macedonian,unigram
8,0.351,0.013999999999999957,wikipedia,Macedonian,unigram
9,0.332,-0.01899999999999996,wikipedia,Macedonian,unigram
10,0.299,-0.03300000000000003,wikipedia,Macedonian,unigram
11,0.3,0.0010000000000000009,wikipedia,Macedonian,unigram
12,0.307,0.007000000000000006,wikipedia,Macedonian,unigram
13,0.299,-0.008000000000000007,wikipedia,Macedonian,unigram
14,0.3,0.0010000000000000009,wikipedia,Macedonian,unigram
2,0.528,0,wikipedia,Macedonian,trigram
3,0.277,-0.251,wikipedia,Macedonian,trigram
4,0.429,0.15199999999999997,wikipedia,Macedonian,trigram
5,0.198,-0.23099999999999998,wikipedia,Macedonian,trigram
6,0.173,-0.025000000000000022,wikipedia,Macedonian,trigram
7,0.165,-0.00799999999999998,wikipedia,Macedonian,trigram
8,0.162,-0.0030000000000000027,wikipedia,Macedonian,trigram
9,0.178,0.015999999999999986,wikipedia,Macedonian,trigram
10,0.176,-0.0020000000000000018,wikipedia,Macedonian,trigram
11,0.181,0.0050000000000000044,wikipedia,Macedonian,trigram
12,0.189,0.008000000000000007,wikipedia,Macedonian,trigram
13,0.192,0.0030000000000000027,wikipedia,Macedonian,trigram
14,0.194,0.0020000000000000018,wikipedia,Macedonian,trigram
3,0.813,0,wikipedia,Serbo-Croatian,trigram
4,0.704,-0.10899999999999999,wikipedia,Serbo-Croatian,trigram
5,0.685,-0.018999999999999906,wikipedia,Serbo-Croatian,trigram
6,0.692,0.006999999999999895,wikipedia,Serbo-Croatian,trigram
7,0.695,0.0030000000000000027,wikipedia,Serbo-Croatian,trigram
8,0.718,0.02300000000000002,wikipedia,Serbo-Croatian,trigram
9,0.707,-0.01100000000000001,wikipedia,Serbo-Croatian,trigram
10,0.759,0.052000000000000046,wikipedia,Serbo-Croatian,trigram
11,0.742,-0.017000000000000015,wikipedia,Serbo-Croatian,trigram
12,0.759,0.017000000000000015,wikipedia,Serbo-Croatian,trigram
13,0.752,-0.007000000000000006,wikipedia,Serbo-Croatian,trigram
14,0.711,-0.041000000000000036,wikipedia,Serbo-Croatian,trigram
1,0.964,0,wikipedia,Kapampangan,unigram
2,0.626,-0.33799999999999997,wikipedia,Kapampangan,unigram
3,0.485,-0.14100000000000001,wikipedia,Kapampangan,unigram
4,0.479,-0.006000000000000005,wikipedia,Kapampangan,unigram
5,0.446,-0.032999999999999974,wikipedia,Kapampangan,unigram
6,0.399,-0.046999999999999986,wikipedia,Kapampangan,unigram
7,0.377,-0.02200000000000002,wikipedia,Kapampangan,unigram
8,0.397,0.020000000000000018,wikipedia,Kapampangan,unigram
9,0.372,-0.025000000000000022,wikipedia,Kapampangan,unigram
10,0.375,0.0030000000000000027,wikipedia,Kapampangan,unigram
11,0.385,0.010000000000000009,wikipedia,Kapampangan,unigram
12,0.415,0.02999999999999997,wikipedia,Kapampangan,unigram
13,0.397,-0.01799999999999996,wikipedia,Kapampangan,unigram
14,0.4,0.0030000000000000027,wikipedia,Kapampangan,unigram
2,0.739,0,wikipedia,Kapampangan,trigram
3,0.719,-0.020000000000000018,wikipedia,Kapampangan,trigram
4,0.396,-0.32299999999999995,wikipedia,Kapampangan,trigram
5,0.364,-0.03200000000000003,wikipedia,Kapampangan,trigram
6,0.382,0.018000000000000016,wikipedia,Kapampangan,trigram
7,0.351,-0.031000000000000028,wikipedia,Kapampangan,trigram
8,0.362,0.01100000000000001,wikipedia,Kapampangan,trigram
9,0.353,-0.009000000000000008,wikipedia,Kapampangan,trigram
10,0.367,0.014000000000000012,wikipedia,Kapampangan,trigram
11,0.369,0.0020000000000000018,wikipedia,Kapampangan,trigram
12,0.373,0.0040000000000000036,wikipedia,Kapampangan,trigram
13,0.373,0.0,wikipedia,Kapampangan,trigram
14,0.365,-0.008000000000000007,wikipedia,Kapampangan,trigram
1,0.211,0,wikipedia,Khmer,unigram
2,0.197,-0.013999999999999985,wikipedia,Khmer,unigram
3,0.141,-0.05600000000000002,wikipedia,Khmer,unigram
4,0.12,-0.02099999999999999,wikipedia,Khmer,unigram
5,0.121,0.0010000000000000009,wikipedia,Khmer,unigram
6,0.118,-0.0030000000000000027,wikipedia,Khmer,unigram
7,0.112,-0.0059999999999999915,wikipedia,Khmer,unigram
8,0.101,-0.010999999999999996,wikipedia,Khmer,unigram
9,0.099,-0.0020000000000000018,wikipedia,Khmer,unigram
10,0.1,0.0010000000000000009,wikipedia,Khmer,unigram
11,0.1,0.0,wikipedia,Khmer,unigram
12,0.1,0.0,wikipedia,Khmer,unigram
13,0.102,0.001999999999999988,wikipedia,Khmer,unigram
14,0.112,0.010000000000000009,wikipedia,Khmer,unigram
2,0.278,0,wikipedia,Khmer,trigram
3,0.277,-0.0010000000000000009,wikipedia,Khmer,trigram
4,0.038,-0.23900000000000002,wikipedia,Khmer,trigram
5,0.035,-0.0029999999999999957,wikipedia,Khmer,trigram
6,0.037,0.001999999999999995,wikipedia,Khmer,trigram
7,0.035,-0.001999999999999995,wikipedia,Khmer,trigram
8,0.037,0.001999999999999995,wikipedia,Khmer,trigram
9,0.035,-0.001999999999999995,wikipedia,Khmer,trigram
10,0.036,0.000999999999999994,wikipedia,Khmer,trigram
11,0.037,0.0010000000000000009,wikipedia,Khmer,trigram
12,0.037,0.0,wikipedia,Khmer,trigram
13,0.038,0.0010000000000000009,wikipedia,Khmer,trigram
14,0.038,0.0,wikipedia,Khmer,trigram
1,0.696,0,wikipedia,Javanese,unigram
2,0.541,-0.15499999999999992,wikipedia,Javanese,unigram
3,0.335,-0.20600000000000002,wikipedia,Javanese,unigram
4,0.295,-0.040000000000000036,wikipedia,Javanese,unigram
5,0.285,-0.010000000000000009,wikipedia,Javanese,unigram
6,0.288,0.0030000000000000027,wikipedia,Javanese,unigram
7,0.245,-0.04299999999999998,wikipedia,Javanese,unigram
8,0.25,0.0050000000000000044,wikipedia,Javanese,unigram
9,0.293,0.04299999999999998,wikipedia,Javanese,unigram
10,0.298,0.0050000000000000044,wikipedia,Javanese,unigram
11,0.24,-0.057999999999999996,wikipedia,Javanese,unigram
12,0.243,0.0030000000000000027,wikipedia,Javanese,unigram
13,0.249,0.006000000000000005,wikipedia,Javanese,unigram
14,0.253,0.0040000000000000036,wikipedia,Javanese,unigram
2,0.496,0,wikipedia,Javanese,trigram
3,0.347,-0.14900000000000002,wikipedia,Javanese,trigram
4,0.362,0.015000000000000013,wikipedia,Javanese,trigram
5,0.245,-0.11699999999999999,wikipedia,Javanese,trigram
6,0.244,-0.0010000000000000009,wikipedia,Javanese,trigram
7,0.248,0.0040000000000000036,wikipedia,Javanese,trigram
8,0.249,0.0010000000000000009,wikipedia,Javanese,trigram
9,0.252,0.0030000000000000027,wikipedia,Javanese,trigram
10,0.256,0.0040000000000000036,wikipedia,Javanese,trigram
11,0.259,0.0030000000000000027,wikipedia,Javanese,trigram
12,0.263,0.0040000000000000036,wikipedia,Javanese,trigram
13,0.266,0.0030000000000000027,wikipedia,Javanese,trigram
14,0.27,0.0040000000000000036,wikipedia,Javanese,trigram
1,0.398,0,wikipedia,Malay,unigram
2,0.248,-0.15000000000000002,wikipedia,Malay,unigram
3,0.138,-0.10999999999999999,wikipedia,Malay,unigram
4,0.118,-0.020000000000000018,wikipedia,Malay,unigram
5,0.121,0.0030000000000000027,wikipedia,Malay,unigram
6,0.101,-0.01999999999999999,wikipedia,Malay,unigram
7,0.099,-0.0020000000000000018,wikipedia,Malay,unigram
